"account_name","order_date"
Citigroup,2014-05-30 22:58:17.000
Citigroup,2014-06-29 21:40:15.000
Citigroup,2014-06-29 22:02:10.000
Citigroup,2014-07-28 16:42:00.000
Citigroup,2014-08-26 21:48:16.000
Citigroup,2014-09-25 04:37:33.000
Citigroup,2014-09-25 04:48:55.000
Citigroup,2014-10-25 07:35:18.000
Citigroup,2014-10-25 07:46:07.000
Citigroup,2014-11-24 16:30:33.000
Citigroup,2014-11-24 16:34:20.000
Citigroup,2014-12-24 08:06:26.000
Citigroup,2014-12-24 08:09:12.000
Citigroup,2015-01-23 07:25:04.000
Citigroup,2015-01-23 07:36:27.000
Citigroup,2015-02-22 03:25:38.000
Citigroup,2015-03-24 15:55:32.000
Citigroup,2015-03-24 16:01:09.000
Citigroup,2015-04-23 16:21:49.000
Citigroup,2015-05-22 01:54:54.000
Citigroup,2015-05-22 01:57:26.000
Citigroup,2015-06-20 18:25:48.000
Citigroup,2015-07-20 00:50:25.000
Citigroup,2015-07-20 01:14:51.000
Citigroup,2015-08-19 13:27:11.000
Citigroup,2015-09-18 08:01:48.000
Citigroup,2015-10-18 00:55:25.000
Citigroup,2015-11-16 17:35:25.000
Citigroup,2015-12-16 16:35:05.000
Citigroup,2015-12-16 16:50:47.000
Citigroup,2016-01-15 07:20:05.000
Citigroup,2016-02-13 23:50:46.000
Citigroup,2016-02-13 23:55:39.000
Citigroup,2016-03-14 21:35:34.000
Citigroup,2016-03-14 21:45:25.000
Citigroup,2016-04-13 12:22:51.000
Citigroup,2016-05-13 09:25:25.000
Citigroup,2016-06-12 17:59:07.000
Citigroup,2016-07-12 19:42:31.000
Citigroup,2016-07-12 19:47:57.000
Citigroup,2016-08-11 03:59:58.000
Citigroup,2016-08-11 04:00:37.000
Citigroup,2016-09-10 14:48:30.000
Citigroup,2016-09-10 15:01:06.000
Citigroup,2016-10-09 21:10:52.000
Citigroup,2016-11-08 15:27:50.000
Citigroup,2016-12-08 10:14:58.000
Coca-Cola,2015-10-04 21:46:05.000
Coca-Cola,2015-10-04 21:49:08.000
Coca-Cola,2015-11-03 21:58:50.000
Coca-Cola,2015-12-02 02:38:23.000
Coca-Cola,2015-12-02 02:39:21.000
Coca-Cola,2015-12-31 20:44:28.000
Coca-Cola,2016-01-29 15:20:31.000
Coca-Cola,2016-02-28 20:15:30.000
Coca-Cola,2016-02-28 20:20:49.000
Coca-Cola,2016-03-28 21:18:06.000
Coca-Cola,2016-04-27 10:59:47.000
Coca-Cola,2016-04-27 11:11:19.000
Coca-Cola,2016-05-26 20:15:19.000
Coca-Cola,2016-05-26 20:19:17.000
Coca-Cola,2016-06-24 20:14:24.000
Coca-Cola,2016-06-24 20:34:40.000
Coca-Cola,2016-07-23 06:27:20.000
Coca-Cola,2016-08-21 18:58:51.000
Coca-Cola,2016-09-20 06:09:42.000
Coca-Cola,2016-09-20 06:16:55.000
Coca-Cola,2016-10-20 01:00:09.000
Coca-Cola,2016-11-19 17:10:25.000
Coca-Cola,2016-11-19 17:27:40.000
Coca-Cola,2016-12-18 09:35:53.000
Cognizant Technology Solutions,2016-04-17 18:30:06.000
Cognizant Technology Solutions,2016-05-16 02:17:16.000
Cognizant Technology Solutions,2016-05-16 02:17:57.000
Cognizant Technology Solutions,2016-06-14 14:38:42.000
Cognizant Technology Solutions,2016-06-14 14:59:09.000
Cognizant Technology Solutions,2016-07-13 22:48:38.000
Cognizant Technology Solutions,2016-08-11 05:46:55.000
Cognizant Technology Solutions,2016-09-10 22:28:52.000
Cognizant Technology Solutions,2016-09-10 22:48:58.000
Cognizant Technology Solutions,2016-10-10 22:54:46.000
Cognizant Technology Solutions,2016-10-10 22:54:55.000
Cognizant Technology Solutions,2016-11-09 18:09:43.000
Cognizant Technology Solutions,2016-11-09 18:16:04.000
Cognizant Technology Solutions,2016-12-09 20:43:20.000
Cognizant Technology Solutions,2016-12-09 20:50:45.000
Colgate-Palmolive,2013-12-08 00:54:42.000
Colgate-Palmolive,2014-01-07 12:23:52.000
Colgate-Palmolive,2014-02-05 02:52:56.000
Colgate-Palmolive,2014-02-05 03:06:02.000
Colgate-Palmolive,2014-03-06 01:25:41.000
Colgate-Palmolive,2014-04-05 02:00:10.000
Colgate-Palmolive,2014-04-05 02:07:11.000
Colgate-Palmolive,2014-05-05 13:31:48.000
Colgate-Palmolive,2014-06-04 13:56:27.000
Colgate-Palmolive,2014-07-04 09:12:49.000
Colgate-Palmolive,2014-07-04 09:29:37.000
Colgate-Palmolive,2014-08-03 20:41:36.000
Colgate-Palmolive,2014-08-03 20:48:41.000
Colgate-Palmolive,2014-09-01 18:16:59.000
Colgate-Palmolive,2014-09-01 18:29:13.000
Colgate-Palmolive,2014-09-30 09:45:05.000
Colgate-Palmolive,2014-09-30 09:55:18.000
Colgate-Palmolive,2014-10-29 12:58:35.000
Colgate-Palmolive,2014-11-27 00:56:29.000
Colgate-Palmolive,2014-12-27 19:59:51.000
Colgate-Palmolive,2015-01-25 19:34:29.000
Colgate-Palmolive,2015-01-25 19:41:39.000
Colgate-Palmolive,2015-02-23 17:23:17.000
Colgate-Palmolive,2015-03-24 05:38:18.000
Colgate-Palmolive,2015-03-24 05:49:43.000
Colgate-Palmolive,2015-04-22 07:18:59.000
Colgate-Palmolive,2015-04-22 07:35:54.000
Colgate-Palmolive,2015-05-22 02:46:52.000
Colgate-Palmolive,2015-05-22 02:57:15.000
Colgate-Palmolive,2015-06-21 15:32:36.000
Colgate-Palmolive,2015-06-21 15:39:37.000
Colgate-Palmolive,2015-07-20 10:18:54.000
Colgate-Palmolive,2015-07-20 10:22:50.000
Colgate-Palmolive,2015-08-18 16:16:45.000
Colgate-Palmolive,2015-08-18 16:17:15.000
Colgate-Palmolive,2015-09-17 06:07:25.000
Colgate-Palmolive,2015-09-17 06:08:20.000
Colgate-Palmolive,2015-10-17 06:29:57.000
Colgate-Palmolive,2015-11-15 13:18:55.000
Colgate-Palmolive,2015-11-15 13:18:55.000
Colgate-Palmolive,2015-12-14 12:47:03.000
Colgate-Palmolive,2016-01-13 23:10:58.000
Colgate-Palmolive,2016-01-13 23:23:11.000
Colgate-Palmolive,2016-02-12 05:25:26.000
Colgate-Palmolive,2016-02-12 05:45:13.000
Colgate-Palmolive,2016-03-12 17:29:00.000
Colgate-Palmolive,2016-03-12 17:32:36.000
Colgate-Palmolive,2016-04-10 12:27:22.000
Colgate-Palmolive,2016-05-09 12:27:21.000
Colgate-Palmolive,2016-06-08 06:47:52.000
Colgate-Palmolive,2016-06-08 06:51:17.000
Colgate-Palmolive,2016-07-08 22:16:11.000
Colgate-Palmolive,2016-08-07 11:10:38.000
Colgate-Palmolive,2016-09-05 15:24:26.000
Colgate-Palmolive,2016-10-05 23:31:51.000
Colgate-Palmolive,2016-10-05 23:35:47.000
Colgate-Palmolive,2016-11-03 13:09:10.000
Colgate-Palmolive,2016-11-03 13:11:50.000
Colgate-Palmolive,2016-12-02 22:48:22.000
Colgate-Palmolive,2016-12-31 21:28:32.000
Comcast,2016-09-01 02:41:45.000
Comcast,2016-09-30 13:36:50.000
Comcast,2016-09-30 13:46:19.000
Comcast,2016-10-29 22:34:21.000
Comcast,2016-10-29 23:01:56.000
Comcast,2016-11-27 15:56:04.000
Comcast,2016-11-27 15:58:15.000
Community Health Systems,2016-02-06 01:52:37.000
Community Health Systems,2016-02-06 02:05:38.000
Community Health Systems,2016-03-06 04:22:22.000
Community Health Systems,2016-03-06 04:28:55.000
Community Health Systems,2016-04-05 13:39:34.000
Community Health Systems,2016-05-04 00:18:15.000
Community Health Systems,2016-05-04 00:31:08.000
Community Health Systems,2016-06-03 13:26:02.000
Community Health Systems,2016-06-03 13:42:21.000
Community Health Systems,2016-07-03 03:17:23.000
Community Health Systems,2016-07-03 03:26:58.000
Computer Sciences,2015-08-05 02:11:25.000
Computer Sciences,2015-09-03 19:19:48.000
Computer Sciences,2015-09-03 19:21:40.000
Computer Sciences,2015-10-02 08:12:03.000
Computer Sciences,2015-11-01 18:22:40.000
Computer Sciences,2015-12-01 03:18:44.000
Computer Sciences,2015-12-01 03:20:20.000
Computer Sciences,2015-12-31 15:12:41.000
Computer Sciences,2016-01-30 04:13:15.000
Computer Sciences,2016-02-28 01:02:06.000
Computer Sciences,2016-03-29 05:25:35.000
Computer Sciences,2016-03-29 05:28:50.000
Computer Sciences,2016-04-28 12:58:53.000
Computer Sciences,2016-05-28 02:34:20.000
Computer Sciences,2016-06-26 07:09:03.000
Computer Sciences,2016-06-26 07:24:41.000
Computer Sciences,2016-07-25 04:08:40.000
Computer Sciences,2016-07-25 04:22:59.000
Computer Sciences,2016-08-23 09:48:58.000
Computer Sciences,2016-08-23 09:57:37.000
Computer Sciences,2016-09-21 12:31:07.000
Computer Sciences,2016-09-21 12:40:59.000
Computer Sciences,2016-10-20 19:49:21.000
Computer Sciences,2016-10-20 19:49:52.000
ConAgra Foods,2016-10-28 07:15:36.000
ConAgra Foods,2016-11-26 08:53:34.000
ConAgra Foods,2016-11-26 08:57:01.000
ConAgra Foods,2016-12-26 02:48:47.000
ConAgra Foods,2016-12-26 03:14:58.000
ConocoPhillips,2016-06-01 11:28:17.000
ConocoPhillips,2016-06-01 11:50:34.000
ConocoPhillips,2016-06-30 20:55:31.000
ConocoPhillips,2016-07-30 15:36:17.000
ConocoPhillips,2016-08-28 23:05:55.000
ConocoPhillips,2016-09-26 05:26:01.000
Consolidated Edison,2016-10-15 22:45:54.000
Consolidated Edison,2016-10-15 22:48:07.000
Core-Mark Holding,2013-12-21 16:09:46.000
Core-Mark Holding,2014-01-20 08:08:04.000
Core-Mark Holding,2014-01-20 08:11:32.000
Core-Mark Holding,2014-02-19 01:12:36.000
Core-Mark Holding,2014-03-21 06:08:47.000
Core-Mark Holding,2014-03-21 06:25:17.000
Core-Mark Holding,2014-04-20 13:31:11.000
Core-Mark Holding,2014-05-19 23:58:58.000
Core-Mark Holding,2014-06-17 14:02:42.000
Core-Mark Holding,2014-06-17 14:09:01.000
Core-Mark Holding,2014-07-17 07:17:46.000
Core-Mark Holding,2014-07-17 07:18:31.000
Core-Mark Holding,2014-08-16 06:14:44.000
Core-Mark Holding,2014-09-14 13:48:51.000
Core-Mark Holding,2014-10-14 14:33:50.000
Core-Mark Holding,2014-11-12 20:54:06.000
Core-Mark Holding,2014-11-12 21:15:33.000
Core-Mark Holding,2014-12-11 22:23:20.000
Core-Mark Holding,2014-12-11 22:27:22.000
Core-Mark Holding,2015-01-10 21:28:12.000
Core-Mark Holding,2015-02-08 06:08:29.000
Core-Mark Holding,2015-03-10 18:54:27.000
Core-Mark Holding,2015-04-09 20:15:24.000
Core-Mark Holding,2015-05-08 15:12:53.000
Core-Mark Holding,2015-06-07 13:53:52.000
Core-Mark Holding,2015-06-07 13:57:53.000
Core-Mark Holding,2015-07-07 18:27:05.000
Core-Mark Holding,2015-07-07 18:46:11.000
Core-Mark Holding,2015-08-05 00:51:13.000
Core-Mark Holding,2015-09-03 18:48:09.000
Core-Mark Holding,2015-10-03 07:23:55.000
Core-Mark Holding,2015-10-03 07:24:28.000
Core-Mark Holding,2015-11-01 03:58:38.000
Core-Mark Holding,2015-11-30 19:57:08.000
Core-Mark Holding,2015-12-30 07:39:25.000
Core-Mark Holding,2015-12-30 07:47:32.000
Core-Mark Holding,2016-01-28 15:24:05.000
Core-Mark Holding,2016-01-28 15:25:31.000
Core-Mark Holding,2016-02-26 11:44:03.000
Core-Mark Holding,2016-03-27 13:57:38.000
Core-Mark Holding,2016-04-26 12:24:37.000
Core-Mark Holding,2016-04-26 12:34:20.000
Core-Mark Holding,2016-05-26 17:56:04.000
Core-Mark Holding,2016-05-26 17:56:04.000
Core-Mark Holding,2016-06-24 13:21:14.000
Core-Mark Holding,2016-06-24 13:32:55.000
Core-Mark Holding,2016-07-23 16:39:45.000
Core-Mark Holding,2016-08-22 21:43:22.000
Core-Mark Holding,2016-08-22 22:05:25.000
Core-Mark Holding,2016-09-21 04:29:27.000
Core-Mark Holding,2016-10-20 09:58:08.000
Core-Mark Holding,2016-10-20 10:11:02.000
Core-Mark Holding,2016-11-19 09:36:31.000
Core-Mark Holding,2016-11-19 09:36:36.000
Core-Mark Holding,2016-12-19 07:34:51.000
Core-Mark Holding,2016-12-19 07:38:07.000
Corning,2016-10-22 09:45:40.000
Corning,2016-10-22 09:58:45.000
Corning,2016-11-20 13:38:30.000
Corning,2016-11-20 13:47:32.000
Corning,2016-12-20 10:19:39.000
Costco,2016-09-24 03:35:17.000
Costco,2016-10-23 20:29:12.000
Costco,2016-11-22 20:51:49.000
Costco,2016-11-22 20:56:22.000
Costco,2016-12-21 15:52:58.000
Costco,2016-12-21 16:12:32.000
Crown Holdings,2016-04-25 05:37:34.000
Crown Holdings,2016-04-25 05:46:57.000
Crown Holdings,2016-05-25 11:27:46.000
Crown Holdings,2016-05-25 11:44:40.000
Crown Holdings,2016-06-23 17:02:52.000
Crown Holdings,2016-06-23 17:17:06.000
Crown Holdings,2016-07-23 23:38:32.000
Crown Holdings,2016-07-23 23:53:10.000
Crown Holdings,2016-08-21 10:00:36.000
Crown Holdings,2016-09-20 13:01:18.000
Crown Holdings,2016-09-20 13:23:33.000
Crown Holdings,2016-10-20 03:13:45.000
Crown Holdings,2016-11-18 12:57:15.000
Crown Holdings,2016-11-18 13:17:38.000
Cummins,2016-07-17 15:13:32.000
Cummins,2016-07-17 15:21:11.000
Cummins,2016-08-16 22:56:47.000
Cummins,2016-08-16 23:03:33.000
Cummins,2016-09-14 19:46:25.000
Cummins,2016-09-14 19:52:51.000
Cummins,2016-10-14 15:39:44.000
Cummins,2016-10-14 15:44:18.000
Cummins,2016-11-13 22:25:20.000
Cummins,2016-12-12 23:24:33.000
D.R. Horton,2015-12-03 19:14:22.000
D.R. Horton,2015-12-03 19:34:00.000
D.R. Horton,2016-01-01 00:30:59.000
D.R. Horton,2016-01-01 00:43:15.000
D.R. Horton,2016-01-30 03:16:12.000
D.R. Horton,2016-01-30 03:19:47.000
D.R. Horton,2016-02-28 20:44:22.000
D.R. Horton,2016-02-28 20:58:01.000
D.R. Horton,2016-03-28 09:53:15.000
D.R. Horton,2016-03-28 10:03:59.000
D.R. Horton,2016-04-27 20:20:31.000
D.R. Horton,2016-04-27 20:24:18.000
D.R. Horton,2016-05-27 01:25:10.000
D.R. Horton,2016-06-26 05:25:39.000
D.R. Horton,2016-06-26 05:34:02.000
D.R. Horton,2016-07-26 17:40:29.000
D.R. Horton,2016-07-26 18:03:29.000
D.R. Horton,2016-08-25 03:23:34.000
D.R. Horton,2016-09-24 02:53:32.000
D.R. Horton,2016-09-24 03:05:16.000
D.R. Horton,2016-10-24 23:05:33.000
D.R. Horton,2016-11-23 06:17:19.000
D.R. Horton,2016-11-23 06:25:26.000
D.R. Horton,2016-12-23 13:47:05.000
D.R. Horton,2016-12-23 13:49:40.000
DISH Network,2013-12-04 04:22:44.000
DISH Network,2013-12-04 04:45:54.000
DISH Network,2014-01-02 10:00:14.000
DISH Network,2014-02-01 20:15:10.000
DISH Network,2014-03-03 08:41:56.000
DISH Network,2014-03-03 09:02:43.000
DISH Network,2014-04-01 07:45:24.000
DISH Network,2014-04-30 01:06:23.000
DISH Network,2014-05-30 19:47:20.000
DISH Network,2014-05-30 19:50:53.000
DISH Network,2014-06-29 19:35:30.000
DISH Network,2014-06-29 19:38:46.000
DISH Network,2014-07-28 10:30:39.000
DISH Network,2014-08-27 23:08:13.000
DISH Network,2014-09-25 09:03:05.000
DISH Network,2014-09-25 09:13:59.000
DISH Network,2014-10-24 12:00:32.000
DISH Network,2014-10-24 12:06:22.000
DISH Network,2014-11-23 12:53:28.000
DISH Network,2014-12-22 23:15:33.000
DISH Network,2014-12-22 23:19:11.000
DISH Network,2015-01-20 14:55:35.000
DISH Network,2015-02-19 02:44:02.000
DISH Network,2015-03-21 07:42:21.000
DISH Network,2015-04-19 12:21:49.000
DISH Network,2015-04-19 12:22:15.000
DISH Network,2015-05-18 23:40:52.000
DISH Network,2015-06-16 21:10:52.000
DISH Network,2015-07-16 04:05:22.000
DISH Network,2015-07-16 04:05:30.000
DISH Network,2015-08-14 16:46:30.000
DISH Network,2015-08-14 16:49:16.000
DISH Network,2015-09-12 05:22:09.000
DISH Network,2015-09-12 05:38:58.000
DISH Network,2015-10-12 04:23:56.000
DISH Network,2015-10-12 04:39:58.000
DISH Network,2015-11-10 16:24:21.000
DISH Network,2015-12-10 01:21:00.000
DISH Network,2015-12-10 01:37:56.000
DISH Network,2016-01-08 11:47:34.000
DISH Network,2016-02-06 14:27:39.000
DISH Network,2016-03-07 22:35:11.000
DISH Network,2016-03-07 22:42:26.000
DISH Network,2016-04-06 23:12:46.000
DISH Network,2016-04-06 23:21:59.000
DISH Network,2016-05-06 14:20:02.000
DISH Network,2016-05-06 14:24:08.000
DISH Network,2016-06-04 23:21:04.000
DISH Network,2016-06-04 23:40:02.000
DISH Network,2016-07-03 22:08:22.000
DISH Network,2016-07-03 22:17:00.000
DISH Network,2016-08-02 16:38:25.000
DISH Network,2016-08-31 08:54:56.000
DISH Network,2016-08-31 08:57:51.000
DISH Network,2016-09-29 04:30:37.000
DISH Network,2016-09-29 04:51:11.000
DISH Network,2016-10-28 21:45:41.000
DISH Network,2016-11-26 14:29:02.000
DISH Network,2016-11-26 14:36:05.000
DISH Network,2016-12-26 04:21:38.000
DTE Energy,2016-09-13 17:45:33.000
DTE Energy,2016-09-13 17:47:23.000
DTE Energy,2016-10-12 01:27:12.000
DTE Energy,2016-11-11 08:24:46.000
DTE Energy,2016-12-11 22:39:09.000
DaVita HealthCare Partners,2016-03-01 00:54:53.000
DaVita HealthCare Partners,2016-03-31 21:33:48.000
DaVita HealthCare Partners,2016-04-30 07:02:43.000
DaVita HealthCare Partners,2016-04-30 07:10:10.000
DaVita HealthCare Partners,2016-05-29 22:58:45.000
DaVita HealthCare Partners,2016-05-29 23:15:14.000
DaVita HealthCare Partners,2016-06-28 00:36:37.000
DaVita HealthCare Partners,2016-06-28 00:38:52.000
DaVita HealthCare Partners,2016-07-28 07:44:28.000
DaVita HealthCare Partners,2016-07-28 07:52:03.000
DaVita HealthCare Partners,2016-08-26 23:32:03.000
DaVita HealthCare Partners,2016-08-26 23:50:00.000
DaVita HealthCare Partners,2016-09-24 20:43:59.000
DaVita HealthCare Partners,2016-09-24 20:50:31.000
DaVita HealthCare Partners,2016-10-23 16:02:24.000
DaVita HealthCare Partners,2016-11-21 22:32:23.000
DaVita HealthCare Partners,2016-11-21 22:33:07.000
DaVita HealthCare Partners,2016-12-21 05:18:14.000
Danaher,2016-12-21 03:00:21.000
Danaher,2016-12-21 03:15:16.000
Dean Foods,2016-09-30 18:10:18.000
Dean Foods,2016-09-30 18:23:04.000
Dean Foods,2016-10-30 09:46:38.000
Dean Foods,2016-10-30 09:56:39.000
Dean Foods,2016-11-29 01:40:19.000
Dean Foods,2016-11-29 01:49:43.000
Dean Foods,2016-12-29 15:04:42.000
Deere,2017-01-01 16:40:57.000
Delta Air Lines,2016-06-29 18:08:57.000
Devon Energy,2017-01-01 09:38:02.000
Devon Energy,2017-01-01 09:54:28.000
Discover Financial Services,2016-03-27 01:17:17.000
Discover Financial Services,2016-03-27 01:28:45.000
Discover Financial Services,2016-04-26 19:33:42.000
Discover Financial Services,2016-04-26 19:44:19.000
Discover Financial Services,2016-05-26 00:19:07.000
Discover Financial Services,2016-06-23 08:18:36.000
Discover Financial Services,2016-06-23 08:30:40.000
Discover Financial Services,2016-07-22 07:13:04.000
Discover Financial Services,2016-07-22 07:15:59.000
Discover Financial Services,2016-08-20 12:04:29.000
Discover Financial Services,2016-08-20 12:19:34.000
Discover Financial Services,2016-09-19 05:08:25.000
Discover Financial Services,2016-10-18 15:50:18.000
Discover Financial Services,2016-11-17 23:26:33.000
Discover Financial Services,2016-11-17 23:33:10.000
Discover Financial Services,2016-12-17 20:03:27.000
Disney,2013-12-31 00:18:22.000
Disney,2013-12-31 00:36:59.000
Disney,2014-01-29 02:15:11.000
Disney,2014-01-29 02:18:09.000
Disney,2014-02-27 13:53:06.000
Disney,2014-03-29 05:07:37.000
Disney,2014-03-29 05:19:29.000
Disney,2014-04-28 09:24:21.000
Disney,2014-05-28 22:02:32.000
Disney,2014-05-28 22:02:41.000
Disney,2014-06-27 18:10:52.000
Disney,2014-07-28 00:13:59.000
Disney,2014-07-28 00:17:58.000
Disney,2014-08-26 18:58:18.000
Disney,2014-09-24 22:35:43.000
Disney,2014-09-24 22:55:33.000
Disney,2014-10-24 16:39:03.000
Disney,2014-11-23 16:04:03.000
Disney,2014-12-22 03:15:47.000
Disney,2014-12-22 03:21:32.000
Disney,2015-01-21 07:35:19.000
Disney,2015-02-20 13:54:29.000
Disney,2015-02-20 13:58:24.000
Disney,2015-04-19 02:44:04.000
Disney,2015-05-18 03:40:28.000
Disney,2015-05-18 03:48:02.000
Disney,2015-06-16 11:29:47.000
Disney,2015-07-16 03:42:48.000
Disney,2015-07-16 03:57:10.000
Disney,2015-08-15 06:18:30.000
Disney,2015-08-15 06:27:31.000
Disney,2015-09-14 01:43:50.000
Disney,2015-10-13 15:35:47.000
Disney,2015-11-12 02:51:47.000
Disney,2015-11-12 02:57:05.000
Disney,2015-12-11 07:14:23.000
Disney,2015-12-11 07:30:54.000
Disney,2016-01-09 02:17:43.000
Disney,2016-01-09 02:18:56.000
Disney,2016-02-08 01:28:58.000
Disney,2016-02-08 01:51:05.000
Disney,2016-03-08 17:20:22.000
Disney,2016-03-08 17:38:07.000
Disney,2016-04-06 16:20:27.000
Disney,2016-05-06 02:34:48.000
Disney,2016-05-06 02:53:44.000
Disney,2016-06-05 17:06:55.000
Disney,2016-06-05 17:14:15.000
Disney,2016-07-05 10:22:07.000
Disney,2016-08-03 11:43:25.000
Disney,2016-09-02 17:18:06.000
Disney,2016-10-02 01:26:56.000
Disney,2016-11-01 00:11:37.000
Disney,2016-11-29 17:25:43.000
Disney,2016-11-29 17:32:24.000
Disney,2016-12-28 16:27:46.000
Disney,2016-12-28 16:32:37.000
Dollar General,2013-12-14 10:24:39.000
Dollar General,2013-12-14 10:37:07.000
Dollar General,2014-01-12 02:08:28.000
Dollar General,2014-01-12 02:24:20.000
Dollar General,2014-02-10 03:40:07.000
Dollar General,2014-03-12 10:53:53.000
Dollar General,2014-03-12 11:16:38.000
Dollar General,2014-04-11 04:40:49.000
Dollar General,2014-05-11 14:01:28.000
Dollar General,2014-06-09 21:28:04.000
Dollar General,2014-07-09 16:10:34.000
Dollar General,2014-08-08 09:21:24.000
Dollar General,2014-08-08 09:30:24.000
Dollar General,2014-09-07 22:42:16.000
Dollar General,2014-09-07 22:52:42.000
Dollar General,2014-10-06 22:10:34.000
Dollar General,2014-11-05 04:14:10.000
Dollar General,2014-12-04 18:48:38.000
Dollar General,2014-12-04 19:04:10.000
Dollar General,2015-01-02 15:07:15.000
Dollar Tree,2016-10-28 23:27:25.000
Dollar Tree,2016-11-27 19:58:24.000
Dollar Tree,2016-11-27 20:10:38.000
Dollar Tree,2016-12-26 18:38:47.000
Dominion Resources,2016-01-09 09:22:45.000
Dominion Resources,2016-01-09 09:31:00.000
Dominion Resources,2016-02-07 00:25:17.000
Dominion Resources,2016-02-07 00:27:17.000
Dominion Resources,2016-03-08 01:27:00.000
Dominion Resources,2016-03-08 01:32:53.000
Dominion Resources,2016-04-07 06:13:26.000
Dominion Resources,2016-05-06 04:26:14.000
Dominion Resources,2016-06-04 02:57:29.000
Dominion Resources,2016-06-04 02:58:26.000
Dominion Resources,2016-07-03 12:37:51.000
Dominion Resources,2016-08-01 11:56:17.000
Dominion Resources,2016-08-01 12:02:49.000
Dominion Resources,2016-08-31 06:42:23.000
Dominion Resources,2016-09-30 16:14:56.000
Dominion Resources,2016-09-30 16:22:36.000
Dominion Resources,2016-10-30 09:34:47.000
Dominion Resources,2016-11-28 20:52:27.000
Dominion Resources,2016-12-28 12:39:23.000
Dominion Resources,2016-12-28 12:55:38.000
Dow Chemical,2016-12-13 04:21:49.000
Dow Chemical,2016-12-13 04:28:36.000
DuPont,2015-10-17 16:59:08.000
DuPont,2015-10-17 17:00:23.000
DuPont,2015-11-15 15:58:05.000
DuPont,2015-11-15 16:24:12.000
DuPont,2015-12-15 00:00:20.000
DuPont,2015-12-15 00:07:38.000
DuPont,2016-01-12 15:49:13.000
DuPont,2016-01-12 15:50:28.000
DuPont,2016-02-10 07:01:24.000
DuPont,2016-03-11 06:41:33.000
DuPont,2016-04-09 19:37:44.000
DuPont,2016-04-09 19:52:55.000
DuPont,2016-05-08 11:45:15.000
Duke Energy,2015-07-31 19:15:53.000
Duke Energy,2015-07-31 19:18:17.000
Duke Energy,2015-08-30 01:13:22.000
Duke Energy,2015-09-29 10:41:08.000
Duke Energy,2015-10-28 11:39:25.000
Duke Energy,2015-10-28 11:49:38.000
Duke Energy,2015-11-27 04:11:52.000
Duke Energy,2015-11-27 04:17:04.000
Duke Energy,2015-12-26 18:46:56.000
Duke Energy,2015-12-26 18:47:22.000
Duke Energy,2016-01-24 02:26:25.000
Duke Energy,2016-01-24 02:37:26.000
Duke Energy,2016-02-22 08:49:16.000
Duke Energy,2016-02-22 09:02:46.000
Duke Energy,2016-03-23 03:45:17.000
Duke Energy,2016-03-23 03:49:15.000
Duke Energy,2016-04-21 23:41:38.000
Duke Energy,2016-05-20 16:27:32.000
Duke Energy,2016-06-19 16:00:41.000
Duke Energy,2016-07-18 11:35:50.000
Duke Energy,2016-07-18 11:42:34.000
Duke Energy,2016-08-16 12:40:35.000
Duke Energy,2016-08-16 13:08:23.000
Duke Energy,2016-09-15 02:07:05.000
Duke Energy,2016-09-15 02:12:57.000
Duke Energy,2016-10-14 05:55:35.000
Duke Energy,2016-10-14 06:09:03.000
Duke Energy,2016-11-13 14:19:33.000
Duke Energy,2016-11-13 14:33:45.000
Duke Energy,2016-12-13 16:06:38.000
Duke Energy,2016-12-13 16:06:58.000
EMC,2016-07-22 08:36:14.000
EMC,2016-08-20 19:39:36.000
EMC,2016-08-20 19:41:01.000
EMC,2016-09-19 19:37:19.000
EMC,2016-09-19 19:55:10.000
EMC,2016-10-19 09:23:37.000
EMC,2016-11-17 20:44:30.000
EMC,2016-12-17 00:56:03.000
EMC,2016-12-17 00:59:28.000
EOG Resources,2013-12-12 09:48:16.000
EOG Resources,2013-12-12 09:54:34.000
EOG Resources,2014-01-11 09:33:59.000
EOG Resources,2014-01-11 09:42:04.000
EOG Resources,2014-02-09 09:00:48.000
EOG Resources,2014-02-09 09:20:41.000
EOG Resources,2014-03-10 16:42:55.000
EOG Resources,2014-04-09 16:09:01.000
EOG Resources,2014-04-09 16:13:42.000
EOG Resources,2014-05-09 11:56:39.000
EOG Resources,2014-05-09 12:14:09.000
EOG Resources,2014-06-07 09:56:54.000
EOG Resources,2014-06-07 10:00:16.000
EOG Resources,2014-07-06 16:02:24.000
EOG Resources,2014-07-06 16:03:10.000
EOG Resources,2014-08-04 15:05:32.000
EOG Resources,2014-09-02 21:01:45.000
EOG Resources,2014-09-02 21:12:46.000
EOG Resources,2014-10-01 13:03:09.000
EOG Resources,2014-10-01 13:19:41.000
EOG Resources,2014-10-31 15:56:55.000
EOG Resources,2014-10-31 16:01:53.000
EOG Resources,2014-11-29 17:06:08.000
EOG Resources,2014-11-29 17:13:32.000
EOG Resources,2014-12-29 22:37:31.000
EOG Resources,2014-12-29 22:41:19.000
EOG Resources,2015-01-28 08:28:01.000
EOG Resources,2015-01-28 08:32:45.000
EOG Resources,2015-02-27 20:25:06.000
EOG Resources,2015-02-27 20:32:43.000
EOG Resources,2015-03-30 00:05:30.000
EOG Resources,2015-03-30 00:19:45.000
EOG Resources,2015-04-28 00:18:31.000
EOG Resources,2015-05-28 05:36:52.000
